Year MonthOfYear DayOfMonth DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity(%) SpecificHumidity(g/kg) WindSpeed(m/s) WindDirection(d) SensibleHeatFlux(W/m2) LatentHeatFlux(W/m2) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) AblationPressureTransducer(mm) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) LatitudeGPS_HDOP<1(degN) LongitudeGPS_HDOP<1(degW) ElevationGPS_HDOP<1(m) HorDilOfPrecGPS_HDOP<1 LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2017 4 17 107 6317 921.42 -4.34 -5.19 99.5 2.86 4.25 274.6 -999 -999 201 200.3 94.2 94 .469 272.4 293.2 .75 -4.88 -999 -999 10.171 10.937 1 -4.03 -3.52 -2.75 -2.68 -2.18 -1.73 -.83 3.91 -999 -999 61.099728 46.833065 625.9 .79 -999 126.1 12.36
2017 4 18 108 6318 931.71 -10.88 -11.76 99.5 1.62 6.77 312.7 -999 -999 255.2 236.7 179.1 168.3 .712 200.6 263.1 .29 -11.75 -999 -999 10.273 10.94 -999 -4.03 -3.52 -2.75 -2.68 -2.18 -1.73 -.83 2.85 -999 -999 61.099724 46.83305 628.2 .82 -999 126.9 12.35
2017 4 19 109 6319 944.21 -10.23 -11.2 99.6 1.69 3.39 271.8 -999 -999 250.4 223.2 225.6 198.6 .849 214.3 264.2 .41 -11.56 -999 -999 10.395 10.946 -999 -4.03 -3.52 -2.75 -2.68 -2.18 -1.74 -.83 3.7 -999 -999 61.099747 46.833065 633.8 .89 -999 125.9 12.34
2017 4 20 110 6320 949.67 -8.11 -9.02 99.4 2.01 3.97 26.7 -999 -999 202.8 201.7 156.6 156.6 .776 262.5 276.2 .82 -8.88 -999 -999 10.441 10.946 -999 -4.03 -3.52 -2.76 -2.68 -2.18 -1.74 -.84 3.04 -999 -999 61.09973 46.833065 630.2 .9 -999 126.7 12.34
2017 4 21 111 6321 952.38 -6.22 -7.06 99.5 2.37 4.35 15.9 -999 -999 203 201 163.4 163.3 .814 260.3 285.8 .71 -6.54 -999 -999 10.465 10.951 0 -4.02 -3.52 -2.77 -2.69 -2.19 -1.75 -.85 4.42 -999 -999 61.09972 46.833054 626.2 .76 -999 126 12.33
2017 4 22 112 6322 951.29 -8.63 -9.55 99 1.95 5.56 351.4 -999 -999 274.7 259.8 245 244.8 .942 203.2 277.3 .22 -8.39 -999 -999 10.457 10.952 0 -4.01 -3.52 -2.77 -2.7 -2.2 -1.76 -.85 3.89 -999 -999 61.099716 46.833057 628 .78 -999 126.4 12.33
2017 4 23 113 6323 948.29 -7.39 -8.33 99.1 2.18 7.51 21.3 -999 -999 191 181.7 144.6 144.9 .795 260.4 291.7 .67 -5.28 .503 -999 10.415 10.95 1 -4 -3.52 -2.77 -2.7 -2.2 -1.76 -.85 2.22 -999 -999 61.099712 46.83304 627.2 .87 -999 125.9 12.32
2017 4 24 114 6324 936.17 -3.02 -3.59 100 3.17 9.87 48.1 -999 -999 106.1 102.3 9.4 9.6 .079 312.3 312.2 1 -.76 -999 -999 10.3 10.947 -999 -3.99 -3.52 -2.77 -2.71 -2.2 -1.77 -.85 3.23 -999 -999 61.099728 46.83307 627 .82 -999 127.4 12.31
2017 4 25 115 6325 933.25 -1.64 -2.45 100 3.56 .72 -999 -999 -999 18.9 19.3 1.2 1.6 .094 315.1 314.2 1 -.31 .505 -999 10.284 10.947 1 -3.98 -3.52 -2.77 -2.71 -2.21 -1.77 -.86 4.34 -999 -999 61.099705 46.83307 623.9 .88 -999 126.1 12.3
2017 4 26 116 6326 930.46 -1.29 -2.12 100 3.68 0 -999 -999 -999 9.5 9.8 1.2 1.4 .142 314.6 313.8 1 -.39 -999 -999 10.245 10.941 1 -3.97 -3.52 -2.77 -2.71 -2.22 -1.77 -.87 3.5 -999 -999 61.099716 46.833073 627.5 .78 -999 125.7 12.3
2017 4 27 117 6327 922.58 -1.86 -2.79 100 3.54 6.36 -999 -999 -999 14.1 17.8 3.1 2.7 .173 305.8 307.5 .98 -1.76 -999 -999 10.173 10.939 0 -3.96 -3.52 -2.77 -2.71 -2.22 -1.77 -.87 3.54 -999 -999 61.099716 46.833057 624.3 .83 -999 125.3 12.28
2017 4 28 118 6328 924.92 -3.29 -4.34 100 3.13 8.93 327.2 -999 -999 -999 -999 3.2 -999 .212 291.2 294.5 .9 -4.67 -999 -999 10.197 10.937 0 -3.96 -3.52 -2.77 -2.71 -2.22 -1.78 -.87 2.92 -999 -999 61.099712 46.833046 625.3 .8 -999 125.6 12.28
2017 4 29 119 6329 924.38 -3.72 -4.74 100 3.02 5.46 3.3 -999 -999 14.5 18.6 3 2.2 .109 292.8 293.9 .92 -4.85 -999 -999 10.192 10.935 -999 -3.95 -3.51 -2.77 -2.71 -2.23 -1.79 -.88 3 -999 -999 61.0997 46.833057 626.1 .78 -999 125 12.27
2017 4 30 120 6330 926.17 -3.21 -4.05 100 3.15 7.1 26.6 -999 -999 19.4 21.3 2.3 2.3 .107 304.1 303.2 .99 -2.69 -999 -999 10.205 10.938 0 -3.94 -3.5 -2.77 -2.72 -2.23 -1.79 -.88 4.36 -999 -999 61.099712 46.833057 628.2 .77 -999 125.2 12.26
2017 5 1 121 6331 928.29 -3.14 -4.03 100 3.16 5.51 357.5 -999 -999 26.1 30.2 4.2 3.7 .121 300.7 301 .95 -3.23 .347 -999 10.224 10.93 1 -3.93 -3.5 -2.77 -2.72 -2.24 -1.79 -.89 4.03 -999 -999 61.09971 46.833057 625.3 .85 -999 125.1 12.25
2017 5 2 122 6332 929.54 -2.77 -3.67 100 3.26 3.6 356.5 -999 -999 60.6 63.4 5.9 5.9 .094 303.7 303.4 .96 -2.71 .398 -999 10.244 10.935 -999 -3.92 -3.5 -2.77 -2.72 -2.24 -1.79 -.89 3.28 -999 -999 61.09969 46.833042 624.5 .84 -999 124.1 12.24
2017 5 3 123 6333 932.29 -2.33 -3.29 100 3.38 4.24 354.9 -999 -999 224 229.1 8.6 8.1 .042 291 302.5 .82 -3.11 .346 -999 10.261 10.932 1 -3.9 -3.49 -2.77 -2.73 -2.24 -1.8 -.89 2.43 -999 -999 61.099693 46.83307 624.3 .84 -999 123.7 12.23
2017 5 4 124 6334 940.54 -.22 -1.14 100 3.98 2.65 35.8 -999 -999 241.1 241.5 61.7 61.7 .264 299.9 317.2 .83 -.03 .343 -999 10.35 10.936 -999 -3.89 -3.49 -2.77 -2.73 -2.24 -1.81 -.9 4.13 -999 -999 61.099724 46.833076 623.7 .78 -999 123.3 12.23
2017 5 5 125 6335 948.79 .78 .02 93 3.93 6.95 27.8 -999 -999 275.2 273.1 181.5 182 .668 283.5 317.9 .61 0 .388 -999 10.43 10.939 -999 -3.87 -3.48 -2.77 -2.73 -2.24 -1.81 -.91 5.01 -999 -999 61.09969 46.833046 622.7 .91 -999 121.4 12.22
2017 5 6 126 6336 959 1.67 1.3 81.5 3.65 4.54 7.2 -999 -999 306.3 305.9 212 213.9 .701 253.1 316.9 .26 -.1 .401 -999 10.534 10.95 -999 -3.16 -3.47 -2.77 -2.74 -2.25 -1.82 -.91 5.25 -999 -999 61.099705 46.83307 623.2 .91 -999 123.7 12.22
2017 5 7 127 6337 961.63 .6 .14 78.2 3.24 4.71 351.5 -999 -999 312 312.3 217.7 219.9 .705 244.7 311.8 .22 -.98 .347 -999 10.552 10.949 0 -2.11 -3.35 -2.76 -2.74 -2.25 -1.82 -.92 5.46 -999 -999 61.099693 46.83306 625 .98 -999 123.4 12.22
2017 5 8 128 6338 962.63 1.8 1.1 75.5 3.42 5.2 351.6 -999 -999 318.2 318.5 222.1 224.2 .704 250.5 313.4 .22 -.64 .355 -999 10.558 10.949 1 -1.58 -3.13 -2.75 -2.74 -2.26 -1.83 -.92 5.47 -999 -999 -999 -999 -999 -999 -999 122.7 12.22
2017 5 9 129 6339 955.08 3.01 2.41 74.7 3.71 5.61 350.6 -999 -999 272.4 272 194.5 195.1 .721 274.7 317.1 .42 -.22 .399 -999 10.467 10.941 1 -1.21 -2.9 -2.71 -2.74 -2.26 -1.83 -.92 2.11 -999 -999 61.099686 46.833057 624.7 .85 -999 122.2 12.23
2017 5 10 130 6340 950.71 3.03 3.01 73.9 3.65 4.93 323.7 -999 -999 255.7 252.4 186.9 188 .762 289 320.2 .56 -.02 .51 -999 10.448 10.94 0 -1.03 -2.69 -2.65 -2.73 -2.27 -1.84 -.93 2.43 -999 -999 -999 -999 -999 -999 -999 124.3 12.37
2017 5 11 131 6341 947.21 -.73 -1.13 91.9 3.48 2.84 270.8 -999 -999 279.3 281.3 203.2 203.2 .725 282.2 314.9 .68 -.66 .555 -999 10.383 10.93 4 -.92 -2.5 -2.59 -2.73 -2.27 -1.84 -.93 2.32 -999 -999 -999 -999 -999 -999 -999 128.3 12.53
2017 5 12 132 6342 937.75 -3.18 -3.68 91.7 2.88 2.98 60.1 -999 -999 210.5 210.9 181.3 181 .861 278.5 302.4 .73 -2.77 .574 -999 10.303 10.924 -999 -.84 -2.34 -2.51 -2.72 -2.27 -1.85 -.94 4.31 -999 -999 61.09969 46.83306 622.4 .89 -999 127.2 12.56
2017 5 13 133 6343 937.08 -2.21 -2.09 83.5 2.79 2.3 220.4 -999 -999 318.2 317.7 245.8 245.8 .772 261.2 306.4 .53 -2.27 .53 -999 10.282 10.915 2 -.79 -2.2 -2.43 -2.71 -2.27 -1.85 -.94 4.31 -999 -999 -999 -999 -999 -999 -999 125.2 12.45
2017 5 14 134 6344 935.21 -2.6 -3.07 73.4 2.44 4.46 344.5 -999 -999 329.7 332.7 242.3 245.3 .734 225.3 297.7 .17 -4.03 .558 -999 10.269 10.916 -999 -.74 -2.08 -2.34 -2.68 -2.27 -1.85 -.94 3.06 -999 -999 61.09969 46.83308 623.6 .82 -999 126.3 12.37
2017 5 15 135 6345 934.04 -.38 -.68 72.4 2.87 4.21 356.4 -999 -999 329.6 332.6 230.8 233.6 .701 237.1 306.1 .19 -2.26 .588 -999 10.261 10.913 1 -.71 -1.97 -2.27 -2.66 -2.27 -1.85 -.95 2.66 -999 -999 61.0997 46.83309 624.9 .82 -999 124.4 12.32
2017 5 16 136 6346 939.38 -1.42 -1.35 82.3 2.96 2.56 11.3 -999 -999 321.7 328.7 228 232.7 .705 241.3 306.5 .29 -2.29 .613 -999 10.314 10.917 -999 -.67 -1.88 -2.19 -2.63 -2.27 -1.86 -.95 2.66 -999 -999 61.09968 46.833065 623.6 .82 -999 124.2 12.36
2017 5 17 137 6347 940.92 1.09 .4 75 3.28 4.63 10.8 -999 -999 279.3 280.9 198.9 200.9 .72 269.4 312.3 .46 -1.12 .649 -999 10.322 10.916 0 -.65 -1.79 -2.11 -2.6 -2.26 -1.86 -.95 4.46 -999 -999 -999 -999 -999 -999 -999 127.7 12.52
2017 5 18 138 6348 936.71 3.21 2.3 82 4.19 6.8 27.7 -999 -999 148.9 149.3 124.6 124.6 .836 330.5 319.4 .99 0 .716 -999 10.285 10.918 -999 -.62 -1.72 -2.04 -2.56 -2.26 -1.86 -.96 3.17 -999 -999 -999 -999 -999 -999 -999 128.6 12.59
2017 5 19 139 6349 938.25 3.35 2.5 95.8 4.95 5.49 39.4 -999 -999 114.1 114 96.5 96.5 .848 337.3 320.4 1 0 .811 -999 10.297 10.906 4 -.6 -1.65 -1.97 -2.53 -2.25 -1.87 -.97 3.09 -999 -999 -999 -999 -999 -999 -999 127.1 12.59
2017 5 20 140 6350 944.46 2.92 2.84 85.4 4.25 4.12 9 -999 -999 174.5 174.5 138.3 138.7 .795 326.3 319.3 .94 -.01 .889 -999 9.589 10.144 -999 4.4 3.73 5.12 4.11 4.41 3.15 2.92 5.73 -999 -999 -999 -999 -999 -999 -999 126 12.63
2017 5 21 141 6351 940.92 -4.02 .7 90.8 2.63 1.92 270.5 -999 -999 325.1 329.6 214.9 218.4 .662 252.7 308 .55 -1.45 -999 -999 4.736 5.339 -999 2.52 4.59 4.63 2.12 .79 2.01 .63 4.97 -999 -999 -999 -999 -999 -999 -999 128.3 12.73
2017 5 22 142 6352 934.21 -2.06 2.71 76.1 2.61 4.26 351 -999 -999 324.3 325.5 214.5 214.9 .658 246 306.7 .37 -1.55 -999 -999 10.901 11.555 -999 5.14 8.22 8.42 4.37 6.77 6.6 3.4 7.25 -999 -999 -999 -999 -999 -999 -999 130.8 12.8
2017 5 23 143 6353 934.75 -999 1.3 -999 -999 2.57 19.7 -999 -999 273.4 -999 190 -999 .703 295.8 305.7 -999 -2.11 -999 -999 11.437 12.083 -999 1.41 6.1 7.83 6.02 6.42 3.68 -.01 6.45 -999 -999 -999 -999 -999 -999 -999 131 12.82
2017 5 24 144 6354 936.21 -999 1.32 -999 -999 1.71 11.1 -999 -999 212.6 -999 157.9 -999 .746 309.3 304.9 -999 -2.39 -999 -999 10.844 11.472 60 .16 6.74 7.69 5.72 6.14 3.74 -.04 7.01 -999 -999 -999 -999 -999 -999 -999 131.6 12.82
2017 5 25 145 6355 938.5 -999 1.2 -999 -999 2.05 300.9 -999 -999 250.1 -999 175.5 -999 .708 297.6 304.6 -999 -2.37 -999 -999 10.557 11.169 50 -.21 4.2 5.05 5.24 5.84 3.08 -.1 5.78 -999 -999 -999 -999 -999 -999 -999 131.7 12.9
2017 5 26 146 6356 938.79 -999 1.17 -999 -999 1.87 13.5 -999 -999 282.1 -999 191.9 -999 .698 -999 -999 -999 -999 -999 -999 10.446 11.058 8 -.31 3.44 3.02 5.53 5.95 3.32 -.53 5.78 -999 -999 -999 -999 -999 -999 -999 132.3 12.95
2017 5 27 147 6357 935.42 -999 .66 -999 -999 3.98 328.1 -999 -999 323.6 -999 209.1 -999 -999 -999 -999 -999 -999 1.203 -999 10.313 10.962 13 -.35 .83 2.66 .08 1.43 .5 -.76 5.39 -999 -999 61.099697 46.83304 626.2 .98 -999 132.3 13.04
2017 5 28 148 6358 936.46 -999 .5 -999 -999 2.77 318.7 -999 -999 281.2 -999 185.3 -999 -999 -999 -999 -999 -999 -999 -999 10.478 11.109 -999 -.4 -.71 .6 -2.19 -2.09 -1.23 -.72 4.62 -999 -999 61.09967 46.833076 624.4 .89 -999 131.8 13.09
2017 5 29 149 6359 940.5 -999 -.98 -999 -999 1.69 62.7 -999 -999 267.8 -999 184.8 -999 -999 -999 -999 -999 -999 -999 -999 10.46 11.051 1 -.39 -.54 -.98 -2.13 -2.08 -1.28 -.66 5.13 -999 -999 -999 -999 -999 -999 -999 136 13.17
2017 5 30 150 6360 939.42 -999 -1.03 -999 -999 2.66 14.4 -999 -999 335.4 -999 226.1 -999 .718 -999 -999 -999 -999 1.268 -999 10.56 11.169 -999 -.36 -.34 -.85 -2.05 -2.06 -1.34 -.61 5.36 -999 -999 -999 -999 -999 -999 -999 136.3 13.21
2017 5 31 151 6361 940.67 -999 -.33 -999 -999 2.49 338.8 -999 -999 350 -999 222.3 -999 .682 -999 -999 -999 -999 1.289 -999 10.826 11.42 15 -.41 -.93 -1.1 -3.55 -3.01 -1.42 -.82 4.98 -999 -999 61.09967 46.833076 623.7 .92 -999 135.4 13.29
2017 6 1 152 6362 943.21 -999 -.21 -999 -999 4.2 331.9 -999 -999 360.1 -999 237.1 -999 .72 -999 -999 -999 -999 1.305 -999 10.597 11.169 25 -1.72 -1.32 -1.21 -2.45 -2.14 -1.5 -.82 4.13 -999 -999 61.099674 46.833096 622.8 .94 -999 137.4 13.4
2017 6 2 153 6363 942.13 -999 -.07 -999 -999 3.34 16.8 -999 -999 363.6 -999 236.3 -999 .74 -999 -999 -999 -999 1.337 -999 10.489 11.069 17 -2.59 -2.27 -2.95 -3.2 -3.78 -2.52 -2.19 3.35 -999 -999 61.099674 46.83309 623.7 .93 -999 141.3 13.7
2017 6 3 154 6364 943.33 -999 .25 -999 -999 3.07 351.3 -999 -999 356.6 -999 230.1 -999 .744 -999 -999 -999 -999 1.363 -999 10.433 11.003 29 -1.38 -2.36 -1.8 -3.32 -2.67 -2.63 -1.22 .88 -999 -999 61.099678 46.833073 622 .86 -999 144.1 13.76
2017 6 4 155 6365 942.71 -999 -.28 -999 -999 2.57 16.7 -999 -999 353.5 -999 231.4 -999 .744 -999 -999 -999 -999 1.396 -999 10.35 10.922 12 -1 -1.97 -1.55 -2.97 -2.43 -2.28 -1.01 1.15 -999 -999 61.099663 46.83307 623.3 .91 -999 141.8 13.77
2017 6 5 156 6366 945.63 -999 -.58 -999 -999 3.22 32.3 -999 -999 220 -999 167.8 -999 .758 275.1 302 -999 -2.83 1.422 -999 10.321 10.87 2 -1.07 -1.93 -1.56 -2.91 -2.71 -2.46 -3.89 -1.21 -999 -999 61.09967 46.833076 625.4 .85 -999 140.7 13.6
2017 6 6 157 6367 941.88 -999 .98 -999 -999 2.63 349.9 -999 -999 353.7 -999 228.3 -999 -999 -999 -999 -999 -999 -999 -999 10.3 10.888 -999 -1.39 -2.11 -1.87 -3.16 -3.26 -3.74 -4.73 -2.11 -999 -999 61.099663 46.833073 624.8 .84 -999 139.9 13.66
2017 6 7 158 6368 939.46 -999 1.84 -999 -999 2.44 355.7 -999 -999 349 -999 216.1 -999 -999 -999 -999 -999 -999 -999 -999 10.271 10.878 1 -1.2 -1.9 -1.9 -3.03 -5.63 -4.41 -4.89 -1.86 -999 -999 61.099663 46.83307 624.4 .77 -999 141.9 13.75
2017 6 8 159 6369 936 -999 .66 -999 -999 3.48 352.1 -999 -999 343.9 -999 230.6 -999 .785 -999 -999 -999 -999 1.527 -999 10.223 10.865 0 -1.14 -1.84 -2.03 -3.1 -5.42 -5.01 -4 -1.14 -999 -999 61.099667 46.833084 625.1 .84 -999 142.1 13.8
2017 6 9 160 6370 935.58 -999 .99 -999 -999 2.24 327 -999 -999 345.9 -999 224.1 -999 -999 -999 -999 -999 -999 -999 -999 10.26 10.897 -999 -1.12 -1.78 -2.24 -3.22 -5.98 -5.62 -5.14 -2.12 -999 -999 61.09966 46.833088 623.9 .79 -999 145.5 13.8
2017 6 10 161 6371 935.96 -999 .9 -999 -999 2.41 46.1 -999 -999 262.8 -999 192 -999 -999 -999 -999 -999 -999 -999 -999 10.244 10.886 23 -1.2 -1.9 -2.37 -3.4 -5.58 -4.93 -4.95 -2.1 -999 -999 61.099663 46.833073 624.4 .78 -999 143.7 13.74
2017 6 11 162 6372 933.79 -999 2.65 -999 -999 6.7 27.2 -999 -999 292.5 -999 192.5 -999 -999 -999 -999 -999 -999 -999 -999 10.152 10.808 0 -1.18 -1.82 -2.3 -3.39 -5.6 -5.33 -4.81 -2.33 -999 -999 61.099667 46.833073 624.6 .74 -999 143.9 13.7
2017 6 12 163 6373 934.63 -999 1.98 -999 -999 6.17 3 -999 -999 373.5 -999 238.9 -999 -999 -999 -999 -999 -999 -999 -999 10.175 10.824 -999 -1.23 -1.83 -2.39 -3.42 -3.83 -5.78 -4.78 -2.06 -999 -999 61.099667 46.833076 623.8 .74 -999 144.2 13.78
2017 6 13 164 6374 934.29 -999 1.36 -999 -999 5.75 348.2 -999 -999 372.3 -999 241.6 -999 .818 -999 -999 -999 -999 -999 -999 10.237 10.891 1 -1.33 -1.93 -2.49 -3.5 -2.89 .13 .22 -1.35 -999 -999 61.099663 46.833073 624 .73 -999 143.8 13.78
2017 6 14 165 6375 932.83 -999 2.27 -999 -999 5.79 351.1 -999 -999 266.2 -999 175.2 -999 .734 -999 -999 -999 -999 -999 -999 10.2 10.868 13 -1.56 -2.1 -2.55 -3.59 -3.08 1.47 1.3 -1.99 -999 -999 61.099663 46.833076 624.4 .77 -999 140 13.67
2017 6 15 166 6376 931.96 -999 2.85 -999 -999 5.98 8.8 -999 -999 290 -999 191.7 -999 -999 -999 -999 -999 -999 -999 -999 10.168 10.843 -999 -1.68 -2.19 -2.52 -3.51 -3.2 .64 .43 -1.96 -999 -999 61.099663 46.833076 624.1 .77 -999 142.1 13.7
2017 6 16 167 6377 929.96 -999 1.89 -999 -999 5.98 351.3 -999 -999 368.1 -999 237.3 -999 .903 -999 -999 -999 -999 -999 -999 10.162 10.855 7 -1.57 -2.08 -2.36 -3.29 -3.05 1.04 .31 -1.43 -999 -999 61.099663 46.833073 624 .81 -999 144.3 13.8
2017 6 17 168 6378 933.21 -999 1.4 -999 -999 3.59 334.6 -999 -999 362.6 -999 237.5 -999 .818 -999 -999 -999 -999 1.903 -999 10.221 10.877 -999 -1.99 -2.07 -2.78 -3.36 -3.11 -.99 -1.88 -.69 -999 -999 61.09966 46.833076 622.9 .8 -999 142 13.78
2017 6 18 169 6379 933.21 -999 2.65 -999 -999 5.8 353.5 -999 -999 243.3 -999 185.8 -999 -999 -999 -999 -999 -999 -999 -999 10.265 11.035 2 -2.28 -2.15 -2.68 -3.42 -3.29 -3.06 -5.14 -1.74 -999 -999 61.099663 46.83308 623.4 .8 -999 135.4 13.69
2017 6 19 170 6380 931.79 -999 1.46 -999 -999 2.65 17.4 -999 -999 206.6 -999 156.3 -999 .739 -999 -999 -999 -999 -999 -999 10.237 10.91 -999 -2.27 -2.11 -2.62 -3.35 -3.26 -3.09 -5.53 -2.11 -999 -999 61.09966 46.833076 623.5 .84 -999 123.7 13.66
2017 6 20 171 6381 931.54 -999 1.81 -999 -999 6.46 313.3 -999 -999 382 -999 242 -999 .691 -999 -999 -999 -999 1.995 -999 10.255 10.941 -999 -2.16 -2.1 -2.54 -3.52 -2.97 -2.64 -3.38 -.65 -999 -999 61.09966 46.833084 623.1 .81 -999 113.2 13.84
2017 6 21 172 6382 927.67 -999 1.78 -999 -999 6.15 348 -999 -999 372.7 -999 240.3 -999 .667 -999 -999 -999 -999 -999 -999 10.187 10.902 8 -1.91 -1.77 -2.39 -3.21 -2.85 -2.48 -4.19 -1.49 -999 -999 61.09965 46.833084 623.1 .83 -999 101.5 13.84
2017 6 22 173 6383 933.54 -999 .93 -999 -999 3.65 337.7 -999 -999 367.1 -999 239.2 -999 .648 235.9 305.2 -999 -1.97 2.077 -999 10.295 10.951 -999 -1.94 -1.75 -2.05 -3.07 -1.76 -.73 -.2 -.51 -999 -999 61.099655 46.83309 623.9 .78 -999 101.1 13.85
2017 6 23 174 6384 938.04 -999 .93 -999 -999 4.73 357.1 -999 -999 366.1 -999 238.9 -999 .649 238.5 305 -999 -1.99 2.122 -999 10.316 10.93 14 -2.09 -1.88 -2.09 -3.19 -2.64 -2.64 -4.39 -1.02 -999 -999 61.099648 46.833088 623.5 .76 -999 98.5 13.85
2017 6 24 175 6385 943.42 -999 1.99 -999 -999 3.58 11.9 -999 -999 351.8 -999 229.5 -999 .67 -999 -999 -999 -999 -999 -999 10.332 10.899 7 -1.46 -1.41 -1.8 -2.69 -2.45 -2.37 -5.06 -1.14 -999 -999 61.09965 46.833084 625.3 .79 -999 90.8 13.82
2017 6 25 176 6386 937 -999 2.53 -999 -999 4.9 38 -999 -999 169.8 -999 136.2 -999 .798 275.5 302.8 -999 -2.63 -999 -999 10.277 10.92 -999 -1.57 -1.76 -1.69 -2.75 -2.57 -2.56 -5.75 -1.5 -999 -999 61.09965 46.833096 623.9 .82 -999 93.3 13.7
2017 6 26 177 6387 929.5 -999 3.43 -999 -999 6.51 50.5 -999 -999 146.7 -999 110.9 -999 .758 311.7 305.4 -999 -2.29 -999 -999 10.229 10.925 6 -1.68 -1.8 -1.76 -2.78 -2.65 -2.68 -6.32 -1.79 -999 -999 61.099655 46.8331 623 .81 -999 91.1 13.55
2017 6 27 178 6388 934 -999 1.58 -999 -999 2.62 343.9 -999 -999 292.2 -999 188.3 -999 .643 288.6 303.5 -999 -2.56 -999 -999 10.221 10.873 11 -1.66 -1.73 -1.69 -2.82 -2.64 -2.57 -5.9 -1.03 -999 -999 61.09965 46.833088 622.5 .83 -999 86.1 13.84
2017 6 28 179 6389 936.25 -999 1.95 -999 -999 3.7 314.6 -999 -999 310.5 -999 207.1 -999 .657 250.9 301.8 -999 -2.7 -999 -999 10.178 10.813 7 -1.28 -1.41 -1.37 -2.77 -2.42 -2.13 -3.01 .74 -999 -999 61.099644 46.833084 622.7 .81 -999 70.4 13.8
2017 6 29 180 6390 935.79 -999 1.76 -999 -999 2.83 346.9 -999 -999 239.1 -999 160.9 -999 .703 -999 -999 -999 -999 -999 -999 10.155 10.8 4 -1.6 -1.78 -1.51 -2.62 -2.58 -2.46 -2.29 5.19 -999 -999 61.09964 46.83311 621.8 .73 -999 62.1 13.85
2017 6 30 181 6391 930.42 -999 1.85 -999 -999 2.34 352 -999 -999 361.2 -999 221.5 -999 .584 -999 -999 -999 -999 -999 -999 10.085 10.774 -999 -1.19 -1.39 -1.25 -2.18 -2.21 -2.25 -1.77 10.12 -999 -999 61.099648 46.8331 622.9 .82 -999 44.3 13.88
2017 7 1 182 6392 937.29 -999 2.38 -999 -999 3.67 335.5 -999 -999 357.8 -999 227.8 -999 .611 246.9 306.5 -999 -1.66 2.381 -999 10.178 10.797 2 -1.15 -1.37 -2.46 -3.65 -2.09 -2.07 -1.24 11.38 -999 -999 61.099644 46.833088 623.4 .81 -999 30.5 13.94
2017 7 2 183 6393 939.58 -999 4.27 -999 -999 4.46 311 -999 -999 344 -999 200.2 -999 .567 261.6 303.2 -999 -2.45 -999 -999 10.173 10.78 5 -.16 -1.29 -2.87 -4.35 -2.17 -2.09 -1.1 13.23 -999 -999 61.09965 46.833107 622.6 .78 -999 32 14
2017 7 3 184 6394 936.54 -999 2.31 -999 -999 4.25 4.1 -999 -999 147.6 -999 102.5 -999 .691 287.9 302.7 -999 -2.75 -999 -999 10.128 10.766 0 .99 -1.26 -2.14 -3.92 -2.19 -2.17 -.96 12.16 -999 -999 61.099644 46.833115 621 .81 -999 29.2 13.73
2017 7 4 185 6395 928.71 -999 1.43 -999 -999 4.64 21.8 -999 -999 109.8 -999 70 -999 .632 307.6 302.9 -999 -2.83 -999 -999 10.062 10.774 0 -1.14 -1.35 -2.02 -3.63 -2.24 -2.36 -1.04 11.71 -999 -999 61.099655 46.83311 622.8 .81 -999 36 13.66
2017 7 5 186 6396 929.42 -999 1.41 -999 -999 5.27 343.1 -999 -999 364.3 -999 202.5 -999 .53 234.3 303.6 -999 -2.18 -999 -999 10.069 10.767 -999 -1.05 -1.07 7.73 12.46 -2.03 -2.12 -.83 13.42 -999 -999 61.09966 46.833107 623.7 .8 -999 31 14.27
2017 7 6 187 6397 -999 -999 7.57 -999 -999 3.87 1.7 -999 -999 -999 -999 -999 -999 .695 -999 -999 -999 -999 2.508 -999 5.204 10.833 -999 2.72 -2.51 4.27 6.38 -3.03 -3.58 -1.3 5.81 -999 -999 61.099644 46.8331 622.4 .81 -999 17.7 14.07
2017 7 7 188 6398 927.17 -999 2.37 -999 -999 4.98 18.7 -999 -999 170.6 -999 114.4 -999 .64 287 303 -999 -2.66 2.485 -999 10.104 10.784 -999 2.26 -1.63 -1.47 -1.66 -3.21 -2.7 -2.36 7.82 -999 -999 61.099648 46.833103 623.8 .75 -999 34.8 13.77
2017 7 8 189 6399 937.21 -999 2.77 -999 -999 5.28 10.1 -999 -999 255.9 -999 111.7 -999 .445 294.6 303 -999 -2.71 -999 -999 10.072 10.688 11 3.15 -1.22 -1.79 -2.17 -3.23 -2.8 -2.34 9.4 -999 -999 61.09965 46.833088 624.2 .74 -999 23.4 14.15
