Year MonthOfYear DayOfMonth HourOfDay(UTC) DayOfYear DayOfCentury AirPressure(hPa) AirTemperature(C) AirTemperatureHygroClip(C) RelativeHumidity_wrtWater(%) RelativeHumidity(%) WindSpeed(m/s) WindDirection(d) ShortwaveRadiationDown(W/m2) ShortwaveRadiationDown_Cor(W/m2) ShortwaveRadiationUp(W/m2) ShortwaveRadiationUp_Cor(W/m2) Albedo_theta<70d LongwaveRadiationDown(W/m2) LongwaveRadiationUp(W/m2) CloudCover SurfaceTemperature(C) HeightSensorBoom(m) HeightStakes(m) DepthPressureTransducer(m) DepthPressureTransducer_Cor(m) IceTemperature1(C) IceTemperature2(C) IceTemperature3(C) IceTemperature4(C) IceTemperature5(C) IceTemperature6(C) IceTemperature7(C) IceTemperature8(C) TiltToEast(d) TiltToNorth(d) TimeGPS(hhmmssUTC) LatitudeGPS((dd)mm.mmmmm) LongitudeGPS((dd)mm.mmmmm) ElevationGPS(m) HorDilOfPrecGPS LoggerTemperature(C) FanCurrent(mA) BatteryVoltage(V)
2018 2 26 23 -999 -999 883 -24.64 -26.31 -999 54.5 7.23 83.4 112.6 -999 86.4 -999 -999 -98.3 -17.5 -999 -999 2.414 1.778 6.677 -999 -14.93 -15.2 -15.1 -14.45 -11.13 -8.55 -81.1 -2.47 .94 -.86 -999 -999 -999 -999 -999 -999 129 13.11
2018 2 27 23 -999 -999 890 -19.17 -20.87 -999 47 6.85 93.9 114.3 -999 86.9 -999 -999 -104.9 -20.8 -999 -999 2.387 1.757 6.385 -999 -14.72 -15.01 -14.96 -14.41 -11.27 -8.63 -99.1 -2.66 1.01 -1.05 -999 -999 -999 -999 -999 -999 124 13.15
2018 2 28 23 -999 -999 898 -8.69 -10.39 -999 58.1 7.16 96.9 72.7 -999 59.2 -999 -999 -71 -17.8 -999 -999 2.314 1.703 6.422 -999 -14.27 -14.57 -14.55 -14.19 -11.38 -8.69 -39.44 -2.66 .98 -.88 -999 -999 -999 -999 -999 -999 125 13.04
2018 3 1 23 -999 -999 907 -5.85 -7.38 -999 64 5.91 95.2 108.4 -999 82.3 -999 -999 -58.8 -15.2 -999 -999 2.323 1.738 6.489 -999 -13.31 -13.63 -13.65 -13.61 -11.43 -8.79 -34.8 -2.68 .89 -.76 -999 -999 -999 -999 -999 -999 125 13.07
2018 3 2 23 -999 -999 907 -11.75 -13.36 -999 56.1 5.06 100.7 124.3 -999 93.9 -999 -999 -97.3 -27.9 -999 -999 2.329 1.743 6.471 -999 -12.84 -13.18 -13.18 -13.12 -11.41 -8.85 -37.16 -2.79 .94 -.97 -999 -999 -999 -999 -999 -999 124 13.24
2018 3 3 23 -999 -999 900 -13.42 -14.86 -999 55.6 3.29 106.6 124.7 -999 92.9 -999 -999 -98.6 -38.9 -999 -999 2.342 1.756 6.367 -999 -12.75 -13.08 -13.06 -12.92 -11.33 -8.93 -34.16 -2.82 .99 -.85 -999 -999 -999 -999 -999 -999 126 13.34
2018 3 4 23 -999 -999 892 -15.46 -16.99 -999 62.6 3.63 79.9 123 -999 93.6 -999 -999 -68.2 -23.9 -999 -999 2.325 1.755 6.337 -999 -12.78 -13.09 -13.07 -12.87 -11.25 -8.98 -29.03 -2.87 .98 -.89 -999 -999 -999 -999 -999 -999 132 13.41
2018 3 5 23 -999 -999 891 -18.01 -19.59 -999 61.6 4.32 80.2 134.1 -999 103.3 -999 -999 -83.4 -20.2 -999 -999 2.333 1.758 6.313 -999 -12.78 -13.08 -13.06 -12.82 -11.18 -9.02 -37.56 -2.92 .81 -.47 -999 -999 -999 -999 -999 -999 136 13.49
2018 3 6 23 -999 -999 886 -19.29 -20.82 -999 55.6 5.24 90.5 139.3 -999 106.5 -999 -999 -98.4 -21.6 -999 -999 2.348 1.769 6.336 -999 -12.81 -13.12 -13.08 -12.82 -11.15 -9.05 -28.94 -2.94 .97 -.9 -999 -999 -999 -999 -999 -999 133 13.56
2018 3 7 23 -999 -999 884 -21.09 -22.66 -999 46.7 4.46 94 138.1 -999 105.8 -999 -999 -96.9 -25.3 -999 -999 2.359 1.778 7.279 -999 -12.97 -13.25 -13.21 -12.89 -11.12 -9.07 -37.64 -2.97 .94 -.89 -999 -999 -999 -999 -999 -999 135 13.56
2018 3 8 23 -999 -999 882 -22.85 -24.46 -999 51.3 4.72 85.1 145.5 -999 110.9 -999 -999 -96 -22.5 -999 -999 2.366 1.783 9.18 -999 -13.17 -13.44 -13.39 -13.01 -11.11 -9.09 -27.82 -2.99 1.11 -1.06 -999 -999 -999 -999 -999 -999 131 13.65
2018 3 9 23 -999 -999 884 -23.6 -25.14 -999 48 4.39 96.2 147.6 -999 112.2 -999 -999 -94 -24.7 -999 -999 2.372 1.789 9.1 -999 -13.34 -13.6 -13.54 -13.13 -11.11 -9.11 -29.55 -3 1.01 -.95 -999 -999 -999 -999 -999 -999 132 13.66
2018 3 10 23 -999 -999 883 -22.79 -24.46 -999 46.8 7.27 78.7 158 -999 120.2 -999 -999 -95.9 -16.7 -999 -999 2.336 1.76 6.259 -999 -13.51 -13.77 -13.71 -13.29 -11.14 -9.11 -32.71 -3.01 .72 -1.05 -999 -999 -999 -999 -999 -999 135 13.7
2018 3 11 23 -999 -999 884 -12.45 -14.14 -999 52.3 8.9 102.3 114.9 -999 94.2 -999 -999 -80.2 -14.8 -999 -999 2.3 1.732 6.273 -999 -13.41 -13.65 -13.61 -13.3 -11.18 -9.13 -39.4 -2.96 .87 -.85 -999 -999 -999 -999 -999 -999 131 13.61
2018 3 12 23 -999 -999 883 -11.3 -12.8 -999 61.2 4.41 120.8 110.1 -999 90.6 -999 -999 -55.7 -16.2 -999 -999 2.335 1.764 6.238 -999 -12.96 -13.19 -13.2 -13.05 -11.22 -9.16 -35.12 -2.51 .98 -.91 -999 -999 -999 -999 -999 -999 130 13.6
2018 3 13 23 -999 -999 880 -14.68 -16.14 -999 71.5 3.08 129.6 114.3 -999 94.2 -999 -999 -42.2 -13.4 -999 -999 2.321 1.753 6.229 -999 -12.72 -13 -12.97 -12.84 -11.22 -9.19 -33.25 -2.05 1.03 -.92 -999 -999 -999 -999 -999 -999 130 13.6
